Partition : 1947 2017 Mp3 Songs,2017,Bollywood,"Shreya Ghoshal, Hariharan",Shreya Ghoshal,"Shreya GhoshalShreya Ghoshal, Hariharan",Anthem
Patel Ki Punjabi Shaadi 2017 Mp3 Songs,2017,Bollywood,"Amitabh Narayan, Sanjivani",Amitabh Narayan,"Amitabh NarayanAmitabh Narayan, Sanjivani",Country
Perfect Plan 2017 Mp3 Songs,2017,Bollywood,Udit Narayan,None,NoneUdit Narayan,Soul
Phillauri 2017 Mp3 Songs,2017,Bollywood,"Romy, Shehnaz Akhtar, Shashwat Sachdev",Romy,"RomyRomy, Shehnaz Akhtar, Shashwat Sachdev",None
Phullu 2017 Mp3 Songs,2017,Bollywood,"Arun Singh, Sonika Sharma",Arun Singh,"Arun SinghArun Singh, Sonika Sharma",Blues
Poster Boys 2017 Mp3 Songs,2017,Bollywood,"Yash Narvekar, Sukriti Kakar, Ikka",Yash Narvekar,"Yash NarvekarYash Narvekar, Sukriti Kakar, Ikka",None
Qaidi Band 2017 Mp3 Songs,2017,Bollywood,"Arijit Singh, Yashita Sharma",Arijit Singh,"Arijit SinghArijit Singh, Yashita Sharma",Blues
Qarib Qarib Singlle 2017 Mp3 Songs,2017,Bollywood,"Papon, Anmol Malik, Sabri Brothers",Papon,"PaponPapon, Anmol Malik, Sabri Brothers",Country
Raabta 2017 Mp3 Songs,2017,Bollywood,Atif Aslam,None,NoneAtif Aslam,Soul
Raag Desh 2017 Mp3 Songs,2017,Bollywood,"Shreya Ghoshal, Rana Mazumder",Shreya Ghoshal,"Shreya GhoshalShreya Ghoshal, Rana Mazumder",Anthem
Ram Ratan 2017 Mp3 Songs,2017,Bollywood,"Mohammed Irfan, Sadhana Sargam",Mohammed Irfan,"Mohammed IrfanMohammed Irfan, Sadhana Sargam",Country
Ranchi Diaries 2017 Mp3 Songs,2017,Bollywood,"Raahi, Nickk",Raahi,"RaahiRaahi, Nickk",Instrumental
Ribbon 2017 Mp3 Songs,2017,Bollywood,Aniket Mangrulkar,None,NoneAniket Mangrulkar,Soul
Rukh 2017 Mp3 Songs,2017,Bollywood,Arijit Singh,None,NoneArijit Singh,Soul
Running Shaadi 2017 Mp3 Songs,2017,Bollywood,"Sanam Puri, Sonu Kakkar",Sanam Puri,"Sanam PuriSanam Puri, Sonu Kakkar",Instrumental
Sachin: A Billion Dreams 2017 Mp3 Songs,2017,Bollywood,A.R. Rahman,None,NoneA.R. Rahman,Soul
Sallu Ki Shaadi 2017 Mp3 Songs,2017,Bollywood,"Neeti Mohan, Sonu Nigam",Neeti Mohan,"Neeti MohanNeeti Mohan, Sonu Nigam",Country
Sargoshiyan 2017 Mp3 Songs,2017,Bollywood,"Khushbu Jain, Keshav Kumar",Khushbu Jain,"Khushbu JainKhushbu Jain, Keshav Kumar",Country
Sarkar 3 2017 Mp3 Songs,2017,Bollywood,"Sukhwinder Singh, Mika Singh",Sukhwinder Singh,"Sukhwinder SinghSukhwinder Singh, Mika Singh",Blues
Secret Superstar 2017 Mp3 Songs,2017,Bollywood,Sunidhi Chauhan,None,NoneSunidhi Chauhan,Soul
Shaadi Abhi Baaki Hai 2017 Mp3 Songs,2017,Bollywood,Kalpana,None,NoneKalpana,Soul
Shaadi Mein Zaroor Aana 2017 Mp3 Songs,2017,Bollywood,"Yasser Desai, Aakanksha Sharma",Yasser Desai,"Yasser DesaiYasser Desai, Aakanksha Sharma",Instrumental
Shab 2017 Mp3 Songs,2017,Bollywood,Mithoon,None,NoneMithoon,Soul
Sheitaan 2017 Mp3 Songs,2017,Bollywood,Mehak Ali,None,NoneMehak Ali,Soul
Shubh Mangal Saavdhan 2017 Mp3 Songs,2017,Bollywood,Shashaa Tirupati,None,NoneShashaa Tirupati,Soul
Simran 2017 Mp3 Songs,2017,Bollywood,"Guru Randhawa, Jonita Gandhi",Guru Randhawa,"Guru RandhawaGuru Randhawa, Jonita Gandhi",JazzPop
Sniff 2017 Mp3 Songs,2017,Bollywood,Amole Gupte,None,NoneAmole Gupte,Soul
Super Singh 2017 Mp3 Songs,2017,Bollywood,Diljit Dosanjh,None,NoneDiljit Dosanjh,Soul
Sweetiee Weds NRI 2017 Mp3 Songs,2017,Bollywood,Palash Muchhal,None,NonePalash Muchhal,Soul
Tera Intezaar 2017 Mp3 Songs,2017,Bollywood,"Ustad Mohammed Hussain, Kanika Kapoor, Raja Hasan, Ahmed Hussain",Ustad Mohammed Hussain,"Ustad Mohammed HussainUstad Mohammed Hussain, Kanika Kapoor, Raja Hasan, Ahmed Hussain",Country
The Dream Job 2017 Mp3 Songs,2017,Bollywood,Manoj Tiwari,None,NoneManoj Tiwari,Soul
The Final Exit 2017 Mp3 Songs,2017,Bollywood,"Yasser Desai, Shivangi Bhayana",Yasser Desai,"Yasser DesaiYasser Desai, Shivangi Bhayana",Instrumental
The Forest 2017 Mp3 Songs,2017,Bollywood,"Kumar Sanu, Keka Ghoshal",Kumar Sanu,"Kumar SanuKumar Sanu, Keka Ghoshal",None
102 Not Out 2018 Mp3 Songs,2018,Bollywood,Arijit Singh,None,NoneArijit Singh,Soul
22 Days 2018 Mp3 Songs,2018,Bollywood,"Arun Dev Yadav, Aditya Narayan",Arun Dev Yadav,"Arun Dev YadavArun Dev Yadav, Aditya Narayan",None
3 Dev 2018 Mp3 Songs,2018,Bollywood,"Divya Kumar, Uvie, Shivi",Divya Kumar,"Divya KumarDivya Kumar, Uvie, Shivi",None
3 Storeys 2018 Mp3 Songs,2018,Bollywood,"Clinton Cerejo, Bianca Gomes",Clinton Cerejo,"Clinton CerejoClinton Cerejo, Bianca Gomes",None
5 Weddings 2018 Mp3 Songs,2018,Bollywood,"Prakriti Kakar, Mika Singh, Kaur Sisters, Miss Pooja",Prakriti Kakar,"Prakriti KakarPrakriti Kakar, Mika Singh, Kaur Sisters, Miss Pooja",None
Aiyaary 2018 Mp3 Songs,2018,Bollywood,Sunidhi Chauhan,None,NoneSunidhi Chauhan,Soul
Andhadhun 2018 Mp3 Songs,2018,Bollywood,"Abhijeet Srivastava, Aakanksha Sharma",Abhijeet Srivastava,"Abhijeet SrivastavaAbhijeet Srivastava, Aakanksha Sharma",JazzPop
Angrezi Mein Kehte Hain 2018 Mp3 Songs,2018,Bollywood,"Jatinder Pal Singh, Sameer Naza, Mahesh Kumar Rao, Mustafa",Jatinder Pal Singh,"Jatinder Pal SinghJatinder Pal Singh, Sameer Naza, Mahesh Kumar Rao, Mustafa",Blues
Baa Baaa Black Sheep 2018 Mp3 Songs,2018,Bollywood,Sonu Nigam,None,NoneSonu Nigam,Soul
Baaghi 2 2018 Mp3 Songs,2018,Bollywood,"Shreya Ghoshal, Parry G",Shreya Ghoshal,"Shreya GhoshalShreya Ghoshal, Parry G",Anthem
Badhaai Ho 2018 Mp3 Songs,2018,Bollywood,"Romy, Brijesh Shandailya, Jordan",Romy,"RomyRomy, Brijesh Shandailya, Jordan",None
Batti Gul Meter Chalu 2018 Mp3 Songs,2018,Bollywood,Atif Aslam,None,NoneAtif Aslam,Soul
Bhaagte Raho 2018 Mp3 Songs,2018,Bollywood,Salamat Ali Siddique,None,NoneSalamat Ali Siddique,Soul
Bhaiaji Superhit 2018 Mp3 Songs,2018,Bollywood,"Yasser Desai, Pawni Pandey",Yasser Desai,"Yasser DesaiYasser Desai, Pawni Pandey",Instrumental
Bhavesh Joshi Superhero 2018 Mp3 Songs,2018,Bollywood,"Divya Kumar, Pragati Joshi, Arohi Mhatre",Divya Kumar,"Divya KumarDivya Kumar, Pragati Joshi, Arohi Mhatre",None
Bioscopewala 2018 Mp3 Songs,2018,Bollywood,K. Mohan,None,NoneK. Mohan,Soul
Blackmail 2018 Mp3 Songs,2018,Bollywood,Pawni Pandey,None,NonePawni Pandey,Soul
Bullets 2018 Mp3 Songs,2018,Bollywood,"Enbee, Ikka, Shivangi Bhayana",Enbee,"EnbeeEnbee, Ikka, Shivangi Bhayana",Soul
Chahat Ya Nasha 2018 Mp3 Songs,2018,Bollywood,"Puneet Dixit, Saumya Upadhyay",Puneet Dixit,"Puneet DixitPuneet Dixit, Saumya Upadhyay",None
Chal Jaa Bapu 2018 Mp3 Songs,2018,Bollywood,"Ritu Pathak, Santokh Singh",Ritu Pathak,"Ritu PathakRitu Pathak, Santokh Singh",Makeover
Daas Dev 2018 Mp3 Songs,2018,Bollywood,Swanand Kirkire,None,NoneSwanand Kirkire,Soul
Dassehra 2018 Mp3 Songs,2018,Bollywood,Kailash Kher,None,NoneKailash Kher,Soul
Dhadak 2018 Mp3 Songs,2018,Bollywood,"Ajay Gogavale, Shreya Ghoshal",Ajay Gogavale,"Ajay GogavaleAjay Gogavale, Shreya Ghoshal",Soul
Dil Juunglee 2018 Mp3 Songs,2018,Bollywood,"Jubin Nautiyal, Prakriti Kakar",Jubin Nautiyal,"Jubin NautiyalJubin Nautiyal, Prakriti Kakar",Anthem
Fanney Khan 2018 Mp3 Songs,2018,Bollywood,Amit Trivedi,None,NoneAmit Trivedi,Soul
Fitoor 2018 Mp3 Songs,2018,Bollywood,Zebunnisa Bangash,None,NoneZebunnisa Bangash,Soul
Fraud Saiyaan 2018 Mp3 Songs,2018,Bollywood,"Arun, Neha Kakkar, Romy, Ikka",Arun,"ArunArun, Neha Kakkar, Romy, Ikka",Country
Game Paisa Ladki 2018 Mp3 Songs,2018,Bollywood,"Aman Trikha, Neha Kakkar, Varun Likhate",Aman Trikha,"Aman TrikhaAman Trikha, Neha Kakkar, Varun Likhate",JazzPop
Genius 2018 Mp3 Songs,2018,Bollywood,Atif Aslam,None,NoneAtif Aslam,Soul
Gold 2018 Mp3 Songs,2018,Bollywood,Arko,None,NoneArko,Soul
Half Widow 2018 Mp3 Songs,2018,Bollywood,Dalip Langoo,None,NoneDalip Langoo,Soul
Happy Phirr Bhag Jayegi 2018 Mp3 Songs,2018,Bollywood,"Jassie Gill, Sonakshi Sinha, Mudassar Aziz",Jassie Gill,"Jassie GillJassie Gill, Sonakshi Sinha, Mudassar Aziz",Anthem
Hate Story IV 2018 Mp3 Songs,2018,Bollywood,"Himesh Reshammiya, Neha Kakkar",Himesh Reshammiya,"Himesh ReshammiyaHimesh Reshammiya, Neha Kakkar",JazzPop
Helicopter Eela 2018 Mp3 Songs,2018,Bollywood,Shilpa Rao,None,NoneShilpa Rao,Soul
Hichki 2018 Mp3 Songs,2018,Bollywood,Arijit Singh,None,NoneArijit Singh,Soul
High Jack 2018 Mp3 Songs,2018,Bollywood,"Lisha Bajaj, Måntra",Lisha Bajaj,"Lisha BajajLisha Bajaj, Måntra",Soulistry
Hope Aur Hum 2018 Mp3 Songs,2018,Bollywood,Sonu Nigam,None,NoneSonu Nigam,Soul
Hotel Milan 2018 Mp3 Songs,2018,Bollywood,Aakanksha Sharma,None,NoneAakanksha Sharma,Soul
Ishqeria 2018 Mp3 Songs,2018,Bollywood,Aarish Singh,None,NoneAarish Singh,Soul
Jack And Dil 2018 Mp3 Songs,2018,Bollywood,Ramji Gulati,None,NoneRamji Gulati,Soul
Jalebi 2018 Mp3 Songs,2018,Bollywood,"Jeet Gannguli, Arijit Singh",Jeet Gannguli,"Jeet GannguliJeet Gannguli, Arijit Singh",Instrumental
Kaala Karikaalan 2018 Mp3 Songs,2018,Bollywood,"Rohith Fernandes, Arunraja Kamaraj, Dope Daddy",Rohith Fernandes,"Rohith FernandesRohith Fernandes, Arunraja Kamaraj, Dope Daddy",None
Kaashi 2018 Mp3 Songs,2018,Bollywood,"Daler Mehndi, Swati Sharma, Shibani Kashyap, Divya Kumar",Daler Mehndi,"Daler MehndiDaler Mehndi, Swati Sharma, Shibani Kashyap, Divya Kumar",Instrumental
Karwaan 2018 Mp3 Songs,2018,Bollywood,Saba Azad,None,NoneSaba Azad,Soul
KGF Chapter 1 2018 Mp3 Songs,2018,Bollywood,Neha Kakkar,None,NoneNeha Kakkar,Soul
Kyaa Kool Hain Hum 3 2018 Mp3 Songs,2018,Bollywood,"Shalmali Kholgade, Sajid, Wajid",Shalmali Kholgade,"Shalmali KholgadeShalmali Kholgade, Sajid, Wajid",Soul
Laila Majnu 2018 Mp3 Songs,2018,Bollywood,"Arijit Singh, Jonita Gandhi",Arijit Singh,"Arijit SinghArijit Singh, Jonita Gandhi",Blues
Lal Sarkar 2018 Mp3 Songs,2018,Bollywood,Kishan Das,None,NoneKishan Das,Soul
Lashtam Pashtam 2018 Mp3 Songs,2018,Bollywood,"Benny Dayal, Shalmali Kholgade",Benny Dayal,"Benny DayalBenny Dayal, Shalmali Kholgade",Anthem
Love Per Square Foot 2018 Mp3 Songs,2018,Bollywood,"Altamas Faridi, Tarannum Mallik",Altamas Faridi,"Altamas FaridiAltamas Faridi, Tarannum Mallik",Instrumental
Loveyatri - A Journey Of Love 2018 Mp3 Songs,2018,Bollywood,"Badshah, Jubin Nautiyal, Asees Kaur",Badshah,"BadshahBadshah, Jubin Nautiyal, Asees Kaur",Blues
Manmarziyaan 2018 Mp3 Songs,2018,Bollywood,"Devenderpal Singh, Babu Haabi",Devenderpal Singh,"Devenderpal SinghDevenderpal Singh, Babu Haabi",Blues
Manto 2018 Mp3 Songs,2018,Bollywood,"Raftaar, Nawazuddin Siddiqui",Raftaar,"RaftaarRaftaar, Nawazuddin Siddiqui",None
Marudhar Express 2018 Mp3 Songs,2018,Bollywood,Aakanksha Sharma,None,NoneAakanksha Sharma,Soul
Mausam Ikrar Ke Do Pal Pyar Ke 2018 Mp3 Songs,2018,Bollywood,Babul Supriyo,None,NoneBabul Supriyo,Soul
Mitron 2018 Mp3 Songs,2018,Bollywood,Atif Aslam,None,NoneAtif Aslam,Soul
Mulk 2018 Mp3 Songs,2018,Bollywood,Vishal Dadlani,None,NoneVishal Dadlani,Soul
My Birthday Song 2018 Mp3 Songs,2018,Bollywood,Mohan Kanan,None,NoneMohan Kanan,Soul
Namaste England 2018 Mp3 Songs,2018,Bollywood,"Payal Dev, Badshah, Vishal Dadlani, Rishi Rich",Payal Dev,"Payal DevPayal Dev, Badshah, Vishal Dadlani, Rishi Rich",None
Nanu Ki Jaanu 2018 Mp3 Songs,2018,Bollywood,"Mika Singh, Fazilpuria",Mika Singh,"Mika SinghMika Singh, Fazilpuria",Blues
Nawabzaade 2018 Mp3 Songs,2018,Bollywood,Guru Randhawa,None,NoneGuru Randhawa,Soul
Note Pe Chot At 8/11 2018 Mp3 Songs,2018,Bollywood,RAVISH,None,NoneRAVISH,Soul
October 2018 Mp3 Songs,2018,Bollywood,Monali Thakur,None,NoneMonali Thakur,Soul
Padmaavat 2018 Mp3 Songs,2018,Bollywood,Arijit Singh,None,NoneArijit Singh,Soul
Paltan 2018 Mp3 Songs,2018,Bollywood,Sonu Nigam,None,NoneSonu Nigam,Soul
Pareshaan Parinda - Ek Bechara 2018 Mp3 Songs,2018,Bollywood,Ravinder Bhinder,None,NoneRavinder Bhinder,Soul
Pari 2018 Mp3 Songs,2018,Bollywood,Ishan Mitra,None,NoneIshan Mitra,Soul
Parmanu 2018 Mp3 Songs,2018,Bollywood,Yasser Desai,None,NoneYasser Desai,Soul
Pataakha 2018 Mp3 Songs,2018,Bollywood,"Rekha Bhardwaj, Sunidhi Chauhan",Rekha Bhardwaj,"Rekha BhardwajRekha Bhardwaj, Sunidhi Chauhan",Soulistry
Phamous 2018 Mp3 Songs,2018,Bollywood,Vishal Dadlani,None,NoneVishal Dadlani,Soul
Phir Se 2018 Mp3 Songs,2018,Bollywood,"Arijit Singh, Shreya Ghoshal",Arijit Singh,"Arijit SinghArijit Singh, Shreya Ghoshal",Blues
Raazi 2018 Mp3 Songs,2018,Bollywood,Sunidhi Chauhan,None,NoneSunidhi Chauhan,Soul
Race 3 2018 Mp3 Songs,2018,Bollywood,"Amit Mishra, Jonita Gandhi, Sreerama Chandra, Raja Kumari",Amit Mishra,"Amit MishraAmit Mishra, Jonita Gandhi, Sreerama Chandra, Raja Kumari",JazzPop
Raid 2018 Mp3 Songs,2018,Bollywood,Sukhwinder Singh,None,NoneSukhwinder Singh,Soul
Raja Abroadiya 2018 Mp3 Songs,2018,Bollywood,"Sherry Khan, Sanhita Majumder",Sherry Khan,"Sherry KhanSherry Khan, Sanhita Majumder",Country
Sanju 2018 Mp3 Songs,2018,Bollywood,"Papon, Ranbir Kapoor, Supriya Pathak",Papon,"PaponPapon, Ranbir Kapoor, Supriya Pathak",Country
Satyameva Jayate 2018 Mp3 Songs,2018,Bollywood,"Neha Kakkar, Dhvani Bhanushali, Ikka",Neha Kakkar,"Neha KakkarNeha Kakkar, Dhvani Bhanushali, Ikka",None
Shaadi Teri Bajayenge Hum Band 2018 Mp3 Songs,2018,Bollywood,"AKASA, Dilbagh Singh",AKASA,"AKASAAKASA, Dilbagh Singh",None
Simmba 2018 Mp3 Songs,2018,Bollywood,"Dev Negi, Goldi",Dev Negi,"Dev NegiDev Negi, Goldi",Instrumental
Sonu Ke Titu Ki Sweety 2018 Mp3 Songs,2018,Bollywood,"Jasmin Walia, Zack Knight",Jasmin Walia,"Jasmin WaliaJasmin Walia, Zack Knight",JazzPop
Soorma 2018 Mp3 Songs,2018,Bollywood,"Shankar-Ehsaan-Loy, Daler Mehndi, Shankar Mahadevan, Ehsaan Noorani, Hemant Brijwasi, Sahil Akhtar, Shehnaz Akhtar",Shankar-Ehsaan-Loy,"Shankar-Ehsaan-LoyShankar-Ehsaan-Loy, Daler Mehndi, Shankar Mahadevan, Ehsaan Noorani, Hemant Brijwasi, Sahil Akhtar, Shehnaz Akhtar",None
Stree 2018 Mp3 Songs,2018,Bollywood,"Badshah, Nikhita Gandhi, Sachin-Jigar",Badshah,"BadshahBadshah, Nikhita Gandhi, Sachin-Jigar",Blues
Sui Dhaaga - Made In India 2018 Mp3 Songs,2018,Bollywood,"Papon, Ronkini Gupta",Papon,"PaponPapon, Ronkini Gupta",Country
Teri Bhabhi Hai Pagle 2018 Mp3 Songs,2018,Bollywood,"Mika Singh, Aaniya",Mika Singh,"Mika SinghMika Singh, Aaniya",Blues
The Journey Of Karma 2018 Mp3 Songs,2018,Bollywood,Lyla,None,NoneLyla,Soul
Thugs Of Hindostan 2018 Mp3 Songs,2018,Bollywood,Amitabh Bachchan,None,NoneAmitabh Bachchan,Soul
Tina And Lolo 2018 Mp3 Songs,2018,Bollywood,"Enbee, Ikka, Shivangi Bhayana",Enbee,"EnbeeEnbee, Ikka, Shivangi Bhayana",Soul
Tishnagi 2018 Mp3 Songs,2018,Bollywood,Pawni Pandey,None,NonePawni Pandey,Soul
Veere Di Wedding 2018 Mp3 Songs,2018,Bollywood,"Arijit Singh, Shashwat Sachdev",Arijit Singh,"Arijit SinghArijit Singh, Shashwat Sachdev",Blues
Veerey Ki Wedding 2018 Mp3 Songs,2018,Bollywood,Sunidhi Chauhan,None,NoneSunidhi Chauhan,Soul
Vodka Diaries 2018 Mp3 Songs,2018,Bollywood,Harry Anand,None,NoneHarry Anand,Soul
Welcome to NewYork 2018 Mp3 Songs,2018,Bollywood,"Shamir Tandon, Rahat Fateh Ali Khan, Dhvani Bhanushali",Shamir Tandon,"Shamir TandonShamir Tandon, Rahat Fateh Ali Khan, Dhvani Bhanushali",Country
Yamla Pagla Deewana Phir Se 2018 Mp3 Songs,2018,Bollywood,Harrdy Sandhu,None,NoneHarrdy Sandhu,Soul
Zero 2018 Mp3 Songs,2018,Bollywood,Kunal Ganjawala,None,NoneKunal Ganjawala,Soul
22 Yards 2019 Mp3 Songs,2019,Bollywood,Siddharth Mahadevan,None,NoneSiddharth Mahadevan,Soul
3rd Eye 2019 Mp3 Songs,2019,Bollywood,"Shagun Sodhi, Avijit Das",Shagun Sodhi,"Shagun SodhiShagun Sodhi, Avijit Das",Instrumental
99 2019 Mp3 Songs,2019,Bollywood,"Manasa Holla, Keerthan Holla",Manasa Holla,"Manasa HollaManasa Holla, Keerthan Holla",JazzPop
Amavas 2019 Mp3 Songs,2019,Bollywood,"Ankit Tiwari , Sunidhi Chauhan",Ankit Tiwari ,"Ankit Tiwari Ankit Tiwari , Sunidhi Chauhan",None
Arjun Patiala 2019 Mp3 Songs,2019,Bollywood,"Guru Randhawa, Benny Dayal",Guru Randhawa,"Guru RandhawaGuru Randhawa, Benny Dayal",JazzPop
Article 15 2019 Mp3 Songs,2019,Bollywood,Armaan Malik,None,NoneArmaan Malik,Soul
Baazaar 2019 Mp3 Songs,2019,Bollywood,"Rahat Fateh Ali Khan, Pratibha Singh Baghel",Rahat Fateh Ali Khan,"Rahat Fateh Ali KhanRahat Fateh Ali Khan, Pratibha Singh Baghel",Country
Badla 2019 Mp3 Songs,2019,Bollywood,"Amitabh Bachchan, Amit Mishra, Clinton Cerejo, Jizzy",Amitabh Bachchan,"Amitabh BachchanAmitabh Bachchan, Amit Mishra, Clinton Cerejo, Jizzy",Country
Bala 2019 Mp3 Songs,2019,Bollywood,"Sachin-Jigar, Badshah, Shalmali Kholgade, Gurdeep Mehendi",Sachin-Jigar,"Sachin-JigarSachin-Jigar, Badshah, Shalmali Kholgade, Gurdeep Mehendi",None
Batla House 2019 Mp3 Songs,2019,Bollywood,"Navraj Hans, Rochak",Navraj Hans,"Navraj HansNavraj Hans, Rochak",None
Bharat 2019 Mp3 Songs,2019,Bollywood,Jyoti Nooran,None,NoneJyoti Nooran,Soul
Blackboard Vs Whiteboard 2019 Mp3 Songs,2019,Bollywood,Vikrant Bhartiya,None,NoneVikrant Bhartiya,Soul
Blank 2019 Mp3 Songs,2019,Bollywood,"B Praak, Arko",B Praak,"B PraakB Praak, Arko",Makeover
Bypass Road 2019 Mp3 Songs,2019,Bollywood,Shaarib,None,NoneShaarib,Soul
Chhichhore 2019 Mp3 Songs,2019,Bollywood,"Nakash Aziz, Amitabh Bhattacharya, Geet Sagar, Sreerama Chandra, Manish J. Tipu",Nakash Aziz,"Nakash AzizNakash Aziz, Amitabh Bhattacharya, Geet Sagar, Sreerama Chandra, Manish J. Tipu",None
Chhoriyan Chhoron Se Kam Nahi 2019 Mp3 Songs,2019,Bollywood,"Rahul Jain, Sonia Sharma",Rahul Jain,"Rahul JainRahul Jain, Sonia Sharma",Country
Chicken Curry Law 2019 Mp3 Songs,2019,Bollywood,Shekhar Sirin,None,NoneShekhar Sirin,Soul
Code Blue 2019 Mp3 Songs,2019,Bollywood,Nazim Ali,None,NoneNazim Ali,Soul
Commando 3 2019 Mp3 Songs,2019,Bollywood,"Arijit Singh, Sruthy Sasidharan",Arijit Singh,"Arijit SinghArijit Singh, Sruthy Sasidharan",Blues
Dabangg 3 2019 Mp3 Songs,2019,Bollywood,"Salman Ali, Sajid-Wajid,  Muskaan",Salman Ali,"Salman AliSalman Ali, Sajid-Wajid,  Muskaan",Instrumental
De De Pyaar De 2019 Mp3 Songs,2019,Bollywood,Armaan Malik,None,NoneArmaan Malik,Soul
Dosti Ke Side Effectss 2019 Mp3 Songs,2019,Bollywood,"Altaaf Sayyed, Manny Verma, Aaniya Sayyed",Altaaf Sayyed,"Altaaf SayyedAltaaf Sayyed, Manny Verma, Aaniya Sayyed",Pop
Dream Girl 2019 Mp3 Songs,2019,Bollywood,"Meet Bros, Nakash Aziz, Jonita Gandhi",Meet Bros,"Meet BrosMeet Bros, Nakash Aziz, Jonita Gandhi",None
Drive 2019 Mp3 Songs,2019,Bollywood,"Shivi, Ariff Khan, Javed-Mohsin",Shivi,"ShiviShivi, Ariff Khan, Javed-Mohsin",Instrumental
Ek Hakikat Ganga 2019 Mp3 Songs,2019,Bollywood,Altmash Afridi,None,NoneAltmash Afridi,Soul
Ek Ladki Ko Dekha Toh Aisa Lag 2019 Mp3 Songs,2019,Bollywood,Kanwar Grewal,None,NoneKanwar Grewal,Soul
Facebookwala Pyar 2019 Mp3 Songs,2019,Bollywood,Ankit Tiwari,None,NoneAnkit Tiwari,Soul
Family Of Thakurganj 2019 Mp3 Songs,2019,Bollywood,"Mika Singh, Dev Negi, Jyotica Tangri, Parry G",Mika Singh,"Mika SinghMika Singh, Dev Negi, Jyotica Tangri, Parry G",Blues
Fraud Saiyaan 2019 Mp3 Songs,2019,Bollywood,"Shahid Mallya, Mamta Sharma, Shadab Faridi",Shahid Mallya,"Shahid MallyaShahid Mallya, Mamta Sharma, Shadab Faridi",JazzPop
Ghost 2019 Mp3 Songs,2019,Bollywood,Nikhita Gandhi,None,NoneNikhita Gandhi,Soul
Gonekesh 2019 Mp3 Songs,2019,Bollywood,Mahalakshmi Iyer,None,NoneMahalakshmi Iyer,Soul
Good Newwz 2019 Mp3 Songs,2019,Bollywood,"Badshah, Harrdy Sandhu, Tanishk Bagchi, Lisa Mishra, Asees Kaur",Badshah,"BadshahBadshah, Harrdy Sandhu, Tanishk Bagchi, Lisa Mishra, Asees Kaur",Blues
Gully Boy 2019 Mp3 Songs,2019,Bollywood,"Ranveer Singh, Dub Sharma, DIVINE",Ranveer Singh,"Ranveer SinghRanveer Singh, Dub Sharma, DIVINE",Blues
Gun Pe Done 2019 Mp3 Songs,2019,Bollywood,"Chinmayi Sripada, Jasim Sharma",Chinmayi Sripada,"Chinmayi SripadaChinmayi Sripada, Jasim Sharma",JazzPop
Happy Hardy And Heer 2019 Mp3 Songs,2019,Bollywood,"Himesh Reshammiya, Asees Kaur, Rabbi Shergill, Ranu Mondal",Himesh Reshammiya,"Himesh ReshammiyaHimesh Reshammiya, Asees Kaur, Rabbi Shergill, Ranu Mondal",JazzPop
Hashtag Yaaram 2019 Mp3 Songs,2019,Bollywood,"Sohail Sen, Neha Bhasin",Sohail Sen,"Sohail SenSohail Sen, Neha Bhasin",Country
Housefull 4 2019 Mp3 Songs,2019,Bollywood,Danish Sabri,None,NoneDanish Sabri,Soul
Hum Chaar 2019 Mp3 Songs,2019,Bollywood,Atif Aslam,None,NoneAtif Aslam,Soul
Hume Tumse Pyaar Kitna 2019 Mp3 Songs,2019,Bollywood,Shreya Ghoshal,None,NoneShreya Ghoshal,Soul
Indias Most Wanted 2019 Mp3 Songs,2019,Bollywood,Abhijeet Srivastava,None,NoneAbhijeet Srivastava,Soul
Is She Raju 2019 Mp3 Songs,2019,Bollywood,Duran Maiban,None,NoneDuran Maiban,Soul
Jaane Kyun De Yaaron 2019 Mp3 Songs,2019,Bollywood,"Brijesh Shandilya, Mamta Sharma",Brijesh Shandilya,"Brijesh ShandilyaBrijesh Shandilya, Mamta Sharma",JazzPop
Jabariya Jodi 2019 Mp3 Songs,2019,Bollywood,"Yasser Desai, Altamash Faridi",Yasser Desai,"Yasser DesaiYasser Desai, Altamash Faridi",Instrumental
Jhootha Kahin Ka 2019 Mp3 Songs,2019,Bollywood,Yo Yo Honey Singh,None,NoneYo Yo Honey Singh,Soul
Judgementall Hai Kya 2019 Mp3 Songs,2019,Bollywood,"Jaspreet Jasz, Rachita Arora, Nivedita Padmanabhan",Jaspreet Jasz,"Jaspreet JaszJaspreet Jasz, Rachita Arora, Nivedita Padmanabhan",None
Junglee 2019 Mp3 Songs,2019,Bollywood,Mohan Kanan,None,NoneMohan Kanan,Soul
Kabir Singh 2019 Mp3 Songs,2019,Bollywood,Sachet Tandon,None,NoneSachet Tandon,Soul
Kadke Kamaal Ke 2019 Mp3 Songs,2019,Bollywood,"Manjari, Arun Dev",Manjari,"ManjariManjari, Arun Dev",Instrumental
Kalank 2019 Mp3 Songs,2019,Bollywood,"Antara Mitra, Javed Ali, Tushar Joshi",Antara Mitra,"Antara MitraAntara Mitra, Javed Ali, Tushar Joshi",JazzPop
Kedarnath 2019 Mp3 Songs,2019,Bollywood,Arijit Singh,None,NoneArijit Singh,Soul
Kesari 2019 Mp3 Songs,2019,Bollywood,Jazzy B,None,NoneJazzy B,Soul
Khandaani Shafakhana 2019 Mp3 Songs,2019,Bollywood,Altamash Faridi,None,NoneAltamash Faridi,Soul
